,gameId,playId,Pressure Array,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,passResult,penaltyYards,prePenaltyPlayResult,playResult,foulName1,foulNFLId1,foulName2,foulNFLId2,foulName3,foulNFLId3,absoluteYardlineNumber,offenseFormation,personnelO,defendersInBox,personnelD,dropBackType,pff_playAction,pff_passCoverage,pff_passCoverageType,maximas,pff_sack,pff_hitAllowed,pff_hurryAllowed
537,2021091211,2118,"[0.3372252495414336, 0.3322559344948272, 0.3453537485618514, 0.368762323964135, 0.40483197962618633, 0.4459464734581682, 0.49737515784652975, 0.5522796908976383, 0.619319448600046, 0.6745617736688183, 0.7694003629199759, 0.8657709428731207, 0.9746664596966287, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",(6:32) (Shotgun) J.Winston pass incomplete short right to A.Kamara.,3.0,2.0,11.0,NO,GB,,50.0,06:32,17.0,3.0,I,,0.0,0.0,,,,,,,60.0,SHOTGUN,"2 QB, 2 RB, 0 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0.0,Cover-3,Zone,1.0,,,1.0
538,2021091211,2140,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06403378286507054, 0.10835276547258982, 0.1898590585522678, 0.26345662270779535, 0.30810325182426984, 0.35866968387849674, 0.40787599440246713, 0.41745011769632073, 0.4126987235569838, 0.3819424375208994, 0.332030094973222, 0.3088117319703875, 0.28500439850026293, 0.24385989548376744, 0.19777952293361728, 0.20079742392568228, 0.2231288558001476, 0.25366703324956713, 0.28846917469706573]",(6:27) (Shotgun) J.Winston pass incomplete short left to A.Trautman (E.Stokes).,3.0,3.0,11.0,NO,GB,,50.0,06:27,17.0,3.0,I,,0.0,0.0,,,,,,,60.0,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,0.0,Cover-1,Man,0.41745011769632073,,,
539,2021091211,2181,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056969316450523604, 0.11495775703702969, 0.19358144569020183, 0.289906714976376, 0.36673545285691067, 0.4366401623040039, 0.5032596833019612, 0.5748468058507908, 0.6260766852147306, 0.6874463349942435, 0.7879062315185017, 0.8225390800303721, 0.8473481123104863, 0.885183787926822, 0.969222140026136, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",(6:11) (Shotgun) Aa.Rodgers pass incomplete short middle to M.Valdes-Scantling [T.Kpassagnon].,3.0,1.0,10.0,GB,NO,GB,5.0,06:11,17.0,3.0,I,,0.0,0.0,,,,,,,15.0,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0.0,Quarters,Zone,1.0,,1.0,
540,2021091211,2259,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038523845438718965, 0.11408482517132666, 0.16884772500493322, 0.21045248976892747, 0.23914584084507562, 0.2521427709742992, 0.2418965997163147, 0.22664556075782546]",(4:51) (Shotgun) Aa.Rodgers pass deep middle intended for M.Valdes-Scantling INTERCEPTED by M.Williams at NO 35. M.Williams pushed ob at GB 12 for 53 yards (E.Jenkins).,3.0,3.0,7.0,GB,NO,GB,8.0,04:51,17.0,3.0,IN,,0.0,0.0,,,,,,,18.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,0.0,Cover-6,Zone,0.2521427709742992,,,
541,2021091211,2447,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02082734610425629, 0.06929447581090634]",(2:28) (Shotgun) Aa.Rodgers pass short middle to D.Adams to GB 22 for 6 yards (P.Williams).,3.0,3.0,7.0,GB,NO,GB,16.0,02:28,24.0,3.0,C,,6.0,6.0,,,,,,,26.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,0.0,Cover-1,Man,0.06929447581090634,,,
542,2021091211,2617,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","(15:00) (Shotgun) J.Winston pass short left to J.Johnson for 8 yards, TOUCHDOWN.",4.0,2.0,8.0,NO,GB,GB,8.0,15:00,24.0,3.0,C,,8.0,8.0,,,,,,,102.0,SHOTGUN,"2 QB, 1 RB, 0 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0.0,Cover-1,Man,1.0,,,1.0
543,2021091211,3060,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10570750782076586, 0.14842293746898863, 0.19440469672278782, 0.2074186851176851, 0.2080897836204768, 0.181171526312018, 0.1878591425070778]",(7:18) (Shotgun) J.Love pass incomplete deep left to M.Taylor.,4.0,3.0,5.0,GB,NO,NO,48.0,07:18,38.0,3.0,I,,0.0,0.0,,,,,,,58.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,0.0,Cover-3,Zone,0.2080897836204768,,,
544,2021091212,84,"[0.0, 0.0, 0.0, 0.0, 0.050534110398378435, 0.08425230303116148, 0.11444299590765351, 0.1132459876809603, 0.09548289308927592, 0.06404305498438732, 0.024651126927787884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",(14:17) (Shotgun) D.Jones pass incomplete short left to D.Slayton.,1.0,2.0,5.0,NYG,DEN,NYG,28.0,14:17,0.0,0.0,I,,0.0,0.0,,,,,,,38.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0.0,Cover-3,Zone,0.11444299590765351,,,
545,2021091212,186,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039897932085992675, 0.01028228662477093, 0.05738095247461345, 0.0869410329807633, 0.1550704185665097, 0.12037207716856789, 0.2419789843413063, 0.394963848477086, 0.5195595193574583, 0.5987820262947026, 0.6638213012863524, 0.7228304421156061]",(12:35) (Shotgun) D.Jones pass incomplete short left to S.Shepard.,1.0,3.0,18.0,NYG,DEN,DEN,38.0,12:35,0.0,0.0,I,,0.0,0.0,,,,,,,72.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0.0,Cover-6,Zone,0.7228304421156061,,,
546,2021091212,335,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08096594948979628, 0.16272441594470644, 0.2535832883503652, 0.3348105444637383, 0.40073951869954805, 0.5523042507117966, 0.611848121189179, 0.6609029707532361, 0.6924357315664293, 0.7317266407346233, 0.7210313157888755, 0.7276678299376189, 0.7425996172507261, 0.7861574031685543, 0.8760735374400014]",(9:29) (Shotgun) T.Bridgewater pass incomplete deep left to C.Sutton.,1.0,3.0,3.0,DEN,NYG,DEN,41.0,09:29,0.0,0.0,I,,0.0,0.0,,,,,,,69.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0.0,Cover-1,Man,0.8760735374400014,,,
547,2021091212,566,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0076513263350145655, 0.030283225611041905, 0.043248170037049054, 0.040851203677936626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019866829627405894, 0.08699497420954252, 0.18055768287223622, 0.28066210079098114, 0.3834777590287474]",(4:25) (Shotgun) T.Bridgewater pass short left to T.Patrick to NYG 40 for 6 yards (R.Ragland).,1.0,3.0,2.0,DEN,NYG,NYG,46.0,04:25,0.0,0.0,C,,6.0,6.0,,,,,,,56.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,0.0,Cover-2,Zone,0.3834777590287474,,,
548,2021091212,635,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018224843009062203, 0.033754127427298254, 0.033564748714387894, 0.015948458071262845, 0.014762749263156717, 0.02642938663029263, 0.03495435711656632, 0.0, 0.008896086220584463, 0.01859503524156388, 0.02472157052692214, 0.0430541763897955, 0.07390178151856273, 0.11600917726328873, 0.1696085802621986, 0.27341273017689105, 0.3793946078685779, 0.5339515057965678, 0.6938503643791378, 0.8414324337448955]",(2:16) (Shotgun) T.Bridgewater pass incomplete deep left to J.Jeudy (X.McKinney).,1.0,3.0,7.0,DEN,NYG,NYG,37.0,02:16,0.0,0.0,I,,0.0,0.0,,,,,,,47.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,0.0,2-Man,Man,0.8414324337448955,,,1.0
549,2021091212,657,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0678179362843545, 0.11980000895665198, 0.17027849618419705, 0.2264333813745363, 0.26934547506770706, 0.3147400872667042, 0.34750082264465443, 0.36289571423380107, 0.36110326786574287, 0.3458528157017211, 0.3198582687883337, 0.2953093416641283, 0.1440128698612186, 0.1284743181217677, 0.1376290742930856, 0.16090827994021134, 0.20012379692879165, 0.3318294474135689, 0.3750465644532711, 0.42447212188713385, 0.49668830729834923, 0.5512515816578885, 0.6260504096238461, 0.6807382615435319, 0.7554627209084984, 0.7025149138370511, 0.7921563328728405, 0.8724559566938397]",(2:10) (Shotgun) T.Bridgewater pass short middle to T.Patrick to NYG 22 for 15 yards (L.Ryan).,1.0,4.0,7.0,DEN,NYG,NYG,37.0,02:10,0.0,0.0,C,,15.0,15.0,,,,,,,47.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,1.0,Cover-1,Man,0.8724559566938397,,,1.0
550,2021091212,702,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03931423265390939, 0.08545633471799632, 0.15942757503902244, 0.14779982150125656, 0.13130629460224177, 0.1245812731279483, 0.145433438410875, 0.16788577384822717, 0.20736164633987675, 0.2593055392874558, 0.30607767608594955, 0.33895809481759887, 0.39233219762864824]","(:47) (Shotgun) T.Bridgewater pass short middle to K.Hamler to NYG 11 for 9 yards (A.Jackson, B.Martinez).",1.0,2.0,8.0,DEN,NYG,NYG,20.0,00:47,0.0,0.0,C,,9.0,9.0,,,,,,,30.0,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0.0,Cover-1,Man,0.39233219762864824,,,
551,2021091212,980,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015923774434229244, 0.06361847953497293, 0.1614277003793666, 0.2711993006420365, 0.36442597237894886, 0.2507608060439329, 0.2792719644416578, 0.29397550549045987, 0.28750045296620946]",(9:49) (Shotgun) D.Jones pass short middle to S.Shepard to DEN 37 for 8 yards (J.Jewell).,2.0,3.0,5.0,NYG,DEN,DEN,45.0,09:49,0.0,3.0,C,,8.0,8.0,,,,,,,55.0,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0.0,Cover-6,Zone,0.36442597237894886,,,
552,2021091212,1004,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039514107559729755, 0.08740793441581295, 0.14952612569567073, 0.16897581409528015, 0.21130050618206236, 0.2504376808281287, 0.2574585289730805, 0.26855140509767333, 0.23835897910152168, 0.21177515482320938, 0.17431038734509496, 0.14752552357791046, 0.14165438767082758, 0.16250802152657357, 0.18095385567778008]","(9:07) (Shotgun) D.Jones pass deep left to S.Shepard for 37 yards, TOUCHDOWN.",2.0,1.0,10.0,NYG,DEN,DEN,37.0,09:07,0.0,3.0,C,,37.0,37.0,,,,,,,47.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0.0,Cover-3,Zone,0.26855140509767333,,,
553,2021091212,1175,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04536848474058663, 0.12601831459953342, 0.21374595102605454, 0.30413234496451425, 0.37480966578195396, 0.4311649030702957, 0.47620637275085653, 0.505163717569295]",(6:07) (Shotgun) T.Bridgewater pass short right to J.Jeudy to NYG 37 for 5 yards (D.Holmes; J.Bradberry).,2.0,2.0,14.0,DEN,NYG,NYG,42.0,06:07,7.0,3.0,C,,5.0,5.0,,,,,,,68.0,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0.0,Cover-3,Zone,0.505163717569295,,,
554,2021091212,1388,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045529303214998366, 0.09082848250009118, 0.206494618976909, 0.24413856343131715, 0.27285135448558256, 0.27442433826014667]",(3:18) (Shotgun) D.Jones pass short left to K.Rudolph to NYG 7 for 2 yards (R.Darby).,2.0,3.0,9.0,NYG,DEN,NYG,5.0,03:18,7.0,3.0,C,,2.0,2.0,,,,,,,105.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0.0,Quarters,Zone,0.27442433826014667,,,
555,2021091212,1437,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024642997430590614, 0.011970013026792271, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058566709100740605, 0.12001941472317403, 0.18543411842119048, 0.27346242226734796, 0.3527028712015585, 0.4367735475875722, 0.518300837590296, 0.597066650772728, 0.7014014690059943, 0.7990697151821035, 0.8794928998703916, 0.9536019025370489]",(2:25) (Shotgun) T.Bridgewater pass short middle to N.Fant to DEN 45 for 2 yards (B.Martinez).,2.0,1.0,10.0,DEN,NYG,DEN,43.0,02:25,7.0,3.0,C,,2.0,2.0,,,,,,,53.0,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,1.0,Cover-3,Zone,0.9536019025370489,,,1.0
556,2021091212,1499,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14650451904727615, 0.2799362363764971, 0.441412667149588, 0.6124004313834756, 0.7657905138820578, 0.80168537302151, 0.8465575592445594, 1.0, 1.0, 1.0]",(1:15) (Shotgun) T.Bridgewater pass short middle to J.Jeudy to NYG 49 for 6 yards (B.Martinez).,2.0,3.0,8.0,DEN,NYG,DEN,45.0,01:15,7.0,3.0,C,,6.0,6.0,,,,,,,55.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0.0,Cover-2,Zone,1.0,,,1.0
557,2021091212,1540,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01026872526619223, 0.021449802856586077, 0.07660630370259953, 0.13055240580353047, 0.20875860342366656, 0.28994895473925936, 0.5003238623799751, 0.5685420207515816, 0.6891982446777007, 0.8329126779517744, 0.9787909540944372]",(:48) (Shotgun) T.Bridgewater pass short middle to C.Sutton to NYG 35 for 14 yards (L.Ryan).,2.0,4.0,2.0,DEN,NYG,NYG,49.0,00:48,7.0,3.0,C,,14.0,14.0,,,,,,,61.0,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0.0,Cover-1,Man,0.9787909540944372,,,
558,2021091212,1564,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0738365193880334, 0.09446581089659195, 0.1633111773121176, 0.24743263184133701, 0.34144811906044564, 0.4246437189314211, 0.5164088201333223, 0.61857087362898, 0.711582896937447, 0.8013856792254328, 0.9514424732366539]","(:27) (No Huddle, Shotgun) T.Bridgewater pass short right to J.Jeudy ran ob at NYG 18 for 17 yards.",2.0,1.0,10.0,DEN,NYG,NYG,35.0,00:27,7.0,3.0,C,,17.0,17.0,,,,,,,75.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0.0,2-Man,Man,0.9514424732366539,,,
559,2021091212,1593,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03290602153717569, 0.08224102269181686, 0.11459425906597022, 0.12328182291714652, 0.12228495660578485, 0.10937893962975952, 0.11235307902952646, 0.12759948127894233, 0.2329477509003197]",(:19) (Shotgun) T.Bridgewater pass short right to T.Patrick pushed ob at NYG 2 for 16 yards (J.Bradberry).,2.0,1.0,10.0,DEN,NYG,NYG,18.0,00:19,7.0,3.0,C,,16.0,16.0,,,,,,,92.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,0.0,2-Man,Man,0.2329477509003197,,,
560,2021091212,1776,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0046519598418170984]",(14:25) (Shotgun) T.Bridgewater pass incomplete short left to C.Sutton (J.Bradberry).,3.0,2.0,5.0,DEN,NYG,DEN,30.0,14:25,7.0,10.0,I,,0.0,0.0,,,,,,,80.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0.0,Quarters,Zone,0.0046519598418170984,,,
561,2021091212,1877,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02871578187663444, 0.09415861378014088, 0.1409872789010939]",(12:40) (Shotgun) T.Bridgewater pass short left to A.Okwuegbunam to 50 for 6 yards (J.Peppers).,3.0,3.0,6.0,DEN,NYG,DEN,44.0,12:40,7.0,10.0,C,,6.0,6.0,,,,,,,66.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0.0,Cover-1,Man,0.1409872789010939,,,
562,2021091212,1944,"[0.016597203572908576, 0.030172911232817137, 0.05641087109863218, 0.07783758037877267, 0.10640860372636154, 0.14982774332614152, 0.1308468621694018, 0.18334035812661942, 0.22179255273977716, 0.2416768357233445, 0.2689580153833237, 0.3002239559341168, 0.31193898442424556, 0.3343889368181977, 0.3587612602360841, 0.3753319926189535, 0.40268292149869667, 0.41758699673741123, 0.479781449743869, 0.573599641538045, 0.6480261829724183, 0.742677065784292]","(11:09) (No Huddle, Shotgun) T.Bridgewater pass short middle to N.Fant to NYG 36 for 8 yards (L.Ryan).",3.0,3.0,4.0,DEN,NYG,NYG,44.0,11:09,7.0,10.0,C,,8.0,8.0,,,,,,,54.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0.0,Cover-1,Man,0.742677065784292,,,
563,2021091212,1989,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0060120193900248245, 0.031354925137236915, 0.04645639788046958, 0.06561091587776734, 0.003887665564201725, 0.03567012228121465, 0.04806868264891924, 0.057890438145812656, 0.04768526472414361, 0.019315604389746516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027850535519095734, 0.07793226122022785, 0.14614538368374266, 0.21213218253764984, 0.27608568287588947, 0.3651771336944753, 0.4564930915974144, 0.5367498030736235, 0.6155355810170481, 0.6974617817643953, 0.7260065126340645, 0.7005870410952929, 0.6660277789316759, 0.6178570244974001, 0.5905925356864993, 0.5898914388903408, 0.7292048282081556, 0.8558872208799608, 0.9628151287673464, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",(9:38) (Shotgun) T.Bridgewater sacked at NYG 33 for -3 yards (A.Ojulari).,3.0,2.0,4.0,DEN,NYG,NYG,30.0,09:38,7.0,10.0,S,,-3.0,-3.0,,,,,,,40.0,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,1.0,Cover-3,Zone,1.0,1.0,,
564,2021091212,2008,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058103027504468045, 0.13202254638068825, 0.2283509286578237, 0.35750103927510873, 0.4962558588925732, 0.6351258071248784, 0.7349983033704113]","(8:50) (Shotgun) T.Bridgewater pass deep left to J.Jeudy to NYG 13 for 20 yards (J.Bradberry) [L.Williams]. FUMBLES (J.Bradberry), RECOVERED by NYG-J.Peppers at NYG 14. J.Peppers pushed ob at NYG 16 for 2 yards (J.Williams). DEN-J.Jeudy was injured during the play.  The Replay Official reviewed the fumble ruling, and the play was REVERSED. (Shotgun) T.Bridgewater pass deep left to J.Jeudy to NYG 13 for 20 yards (J.Bradberry) [L.Williams]. DEN-J.Jeudy was injured during the play. ",3.0,3.0,7.0,DEN,NYG,NYG,33.0,08:50,7.0,10.0,C,,20.0,20.0,,,,,,,43.0,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0.0,Cover-3,Zone,0.7349983033704113,,1.0,
565,2021091212,2151,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00135144856174052, 0.0074819973846880945, 0.014092406867145522, 0.07676573711654754, 0.14530435721924248, 0.20046559007103315, 0.2490382673741357, 0.3034348207483036, 0.33696129981214884, 0.4359726514476462, 0.44356992414035484, 0.494660353427659]",(7:44) (Shotgun) T.Bridgewater pass short right to N.Fant to NYG 4 for 7 yards (J.Peppers).,3.0,3.0,8.0,DEN,NYG,NYG,11.0,07:44,7.0,10.0,C,,7.0,7.0,,,,,,,21.0,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 4 LB, 6 DB",TRADITIONAL,0.0,Red Zone,Other,0.494660353427659,,,
566,2021091212,2282,"[0.0, 0.0024214216186431896, 0.03091074380923745, 0.0666681343367074, 0.10056125346971015, 0.12133346374283462, 0.12978136884118455, 0.10558217244505895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017318223309568854, 0.11892489121696158, 0.24604044738875633, 0.3658132990268414, 0.4922458799885028, 0.6198940053644012, 0.7268291846475334, 0.8235470283133971, 0.9015553498955208]",(6:08) (Shotgun) D.Jones pass incomplete short middle to K.Rudolph (A.Johnson).,3.0,2.0,5.0,NYG,DEN,NYG,30.0,06:08,7.0,17.0,I,,0.0,0.0,,,,,,,40.0,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,0.0,Cover-2,Zone,0.9015553498955208,,,
567,2021091212,2304,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018671786602257507, 0.06300374829967406, 0.06615768842262522, 0.1610047955989213, 0.268082013646976, 0.3146448837567476, 0.4286595745159049, 0.5433488330759302, 0.6532271357955062, 0.7558903298607862, 0.8369430747975847, 0.8865470464247229, 0.8818218475631318, 0.8257563075111654]",(6:03) (Shotgun) D.Jones pass short right to S.Shepard to NYG 45 for 15 yards (J.Simmons).,3.0,3.0,5.0,NYG,DEN,NYG,30.0,06:03,7.0,17.0,C,,15.0,15.0,,,,,,,40.0,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0.0,Cover-1,Man,0.8865470464247229,,,
568,2021091212,2349,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00614201054256654, 0.05003099842052308, 0.11290053598519717, 0.0, 0.04309494091705334, 0.07670002013020889, 0.09934121038577973, 0.12978443378001356, 0.1758457689066502, 0.22451141223626603, 0.29697698415501844, 0.4347717396650933, 0.5701612488544804, 0.6839284077354759, 0.7783470040580038]",(4:42) (Shotgun) D.Jones pass incomplete short right to S.Shepard (J.Jewell).,3.0,2.0,8.0,NYG,DEN,NYG,47.0,04:42,7.0,17.0,I,,0.0,0.0,,,,,,,57.0,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,1.0,Cover-2,Zone,0.7783470040580038,,,
569,2021091212,2371,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026868007369193293, 0.06807531566939769, 0.021200397551968116, 0.061922827940400854, 0.09265528971482434, 0.11336086865161889, 0.12382678721880885, 0.1341035925600194, 0.0285559780656767, 0.030606070477696326, 0.03080275062921004, 0.028102790184120572, 0.07226442541107268, 0.11976249808972493, 0.1886770188767761, 0.2953858127294987, 0.512723760585068, 0.6649679944174898, 0.6461039111989537, 0.8166891323276622, 0.9688352280393159]",(4:36) (Shotgun) D.Jones pass short middle to S.Shepard to DEN 33 for 20 yards (K.Fuller).,3.0,3.0,8.0,NYG,DEN,NYG,47.0,04:36,7.0,17.0,C,,20.0,20.0,,,,,,,57.0,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,0.0,Cover-1,Man,0.9688352280393159,,,
